Data,Cod_Sensor,Lectura,Fecha,Topic
0,8,ain3,"2019-04-08 12:43:50",DRN111
25.13,5,Temp1,"2019-04-08 12:43:47",DRN111
0,6,ain1,"2019-04-08 12:43:47",DRN111
0,7,ain2,"2019-04-08 12:43:47",DRN111
0,8,ain3,"2019-04-08 12:43:47",DRN111
0,5,Temp1,"2019-04-08 12:43:46",DRN111
0,6,ain1,"2019-04-08 12:43:46",DRN111
0,7,ain2,"2019-04-08 12:43:46",DRN111
0,8,ain3,"2019-04-08 12:43:46",DRN111
25.13,5,Temp1,"2019-04-08 12:43:42",DRN111
0,6,ain1,"2019-04-08 12:43:42",DRN111
0,7,ain2,"2019-04-08 12:43:42",DRN111
0,8,ain3,"2019-04-08 12:43:42",DRN111
0,5,Temp1,"2019-04-08 12:43:41",DRN111
0,6,ain1,"2019-04-08 12:43:41",DRN111
0,7,ain2,"2019-04-08 12:43:41",DRN111
0,8,ain3,"2019-04-08 12:43:41",DRN111
25.13,5,Temp1,"2019-04-08 12:43:37",DRN111
0,6,ain1,"2019-04-08 12:43:37",DRN111
0,7,ain2,"2019-04-08 12:43:37",DRN111
0,8,ain3,"2019-04-08 12:43:37",DRN111
0,5,Temp1,"2019-04-08 12:43:36",DRN111
0,6,ain1,"2019-04-08 12:43:36",DRN111
0,7,ain2,"2019-04-08 12:43:36",DRN111
0,8,ain3,"2019-04-08 12:43:36",DRN111
25.13,5,Temp1,"2019-04-08 12:43:33",DRN111
0,6,ain1,"2019-04-08 12:43:33",DRN111
0,7,ain2,"2019-04-08 12:43:33",DRN111
0,8,ain3,"2019-04-08 12:43:33",DRN111
0,5,Temp1,"2019-04-08 12:43:32",DRN111
0,6,ain1,"2019-04-08 12:43:32",DRN111
0,7,ain2,"2019-04-08 12:43:32",DRN111
0,8,ain3,"2019-04-08 12:43:32",DRN111
25.13,5,Temp1,"2019-04-08 12:43:29",DRN111
0,6,ain1,"2019-04-08 12:43:29",DRN111
0,7,ain2,"2019-04-08 12:43:29",DRN111
0,8,ain3,"2019-04-08 12:43:29",DRN111
0,5,Temp1,"2019-04-08 12:43:28",DRN111
0,6,ain1,"2019-04-08 12:43:28",DRN111
0,7,ain2,"2019-04-08 12:43:28",DRN111
0,8,ain3,"2019-04-08 12:43:28",DRN111
25.13,5,Temp1,"2019-04-08 12:43:25",DRN111
0,6,ain1,"2019-04-08 12:43:25",DRN111
0,7,ain2,"2019-04-08 12:43:25",DRN111
0,8,ain3,"2019-04-08 12:43:25",DRN111
0,5,Temp1,"2019-04-08 12:43:24",DRN111
0,6,ain1,"2019-04-08 12:43:24",DRN111
0,7,ain2,"2019-04-08 12:43:24",DRN111
0,8,ain3,"2019-04-08 12:43:24",DRN111
25.13,5,Temp1,"2019-04-08 12:43:20",DRN111
0,6,ain1,"2019-04-08 12:43:20",DRN111
0,7,ain2,"2019-04-08 12:43:20",DRN111
0,8,ain3,"2019-04-08 12:43:20",DRN111
0,5,Temp1,"2019-04-08 12:43:19",DRN111
0,6,ain1,"2019-04-08 12:43:19",DRN111
0,7,ain2,"2019-04-08 12:43:19",DRN111
0,8,ain3,"2019-04-08 12:43:19",DRN111
25.13,5,Temp1,"2019-04-08 12:43:16",DRN111
0,6,ain1,"2019-04-08 12:43:16",DRN111
0,7,ain2,"2019-04-08 12:43:16",DRN111
0,8,ain3,"2019-04-08 12:43:16",DRN111
0,5,Temp1,"2019-04-08 12:43:14",DRN111
0,6,ain1,"2019-04-08 12:43:14",DRN111
0,7,ain2,"2019-04-08 12:43:14",DRN111
0,8,ain3,"2019-04-08 12:43:14",DRN111
25.13,5,Temp1,"2019-04-08 12:43:10",DRN111
0,6,ain1,"2019-04-08 12:43:10",DRN111
0,7,ain2,"2019-04-08 12:43:10",DRN111
0,8,ain3,"2019-04-08 12:43:10",DRN111
0,5,Temp1,"2019-04-08 12:43:09",DRN111
0,6,ain1,"2019-04-08 12:43:09",DRN111
0,7,ain2,"2019-04-08 12:43:09",DRN111
0,8,ain3,"2019-04-08 12:43:09",DRN111
25.13,5,Temp1,"2019-04-08 12:43:06",DRN111
0,6,ain1,"2019-04-08 12:43:06",DRN111
0,7,ain2,"2019-04-08 12:43:06",DRN111
0,8,ain3,"2019-04-08 12:43:06",DRN111
0,5,Temp1,"2019-04-08 12:43:05",DRN111
0,6,ain1,"2019-04-08 12:43:05",DRN111
0,7,ain2,"2019-04-08 12:43:05",DRN111
0,8,ain3,"2019-04-08 12:43:05",DRN111
25.13,5,Temp1,"2019-04-08 12:43:01",DRN111
0,6,ain1,"2019-04-08 12:43:01",DRN111
0,7,ain2,"2019-04-08 12:43:01",DRN111
0,8,ain3,"2019-04-08 12:43:01",DRN111
0,5,Temp1,"2019-04-08 12:43:00",DRN111
0,6,ain1,"2019-04-08 12:43:00",DRN111
0,7,ain2,"2019-04-08 12:43:00",DRN111
0,8,ain3,"2019-04-08 12:43:00",DRN111
25.13,5,Temp1,"2019-04-08 12:42:57",DRN111
0,6,ain1,"2019-04-08 12:42:57",DRN111
0,7,ain2,"2019-04-08 12:42:57",DRN111
0,8,ain3,"2019-04-08 12:42:57",DRN111
0,5,Temp1,"2019-04-08 12:42:56",DRN111
0,6,ain1,"2019-04-08 12:42:56",DRN111
0,7,ain2,"2019-04-08 12:42:56",DRN111
0,8,ain3,"2019-04-08 12:42:56",DRN111
25.13,5,Temp1,"2019-04-08 12:42:53",DRN111
0,6,ain1,"2019-04-08 12:42:53",DRN111
0,7,ain2,"2019-04-08 12:42:53",DRN111
0,8,ain3,"2019-04-08 12:42:53",DRN111
0,5,Temp1,"2019-04-08 12:42:52",DRN111
0,6,ain1,"2019-04-08 12:42:52",DRN111
0,7,ain2,"2019-04-08 12:42:52",DRN111
0,8,ain3,"2019-04-08 12:42:52",DRN111
25.13,5,Temp1,"2019-04-08 12:42:49",DRN111
0,6,ain1,"2019-04-08 12:42:49",DRN111
0,7,ain2,"2019-04-08 12:42:49",DRN111
0,8,ain3,"2019-04-08 12:42:49",DRN111
0,5,Temp1,"2019-04-08 12:42:48",DRN111
0,6,ain1,"2019-04-08 12:42:48",DRN111
0,7,ain2,"2019-04-08 12:42:48",DRN111
0,8,ain3,"2019-04-08 12:42:48",DRN111
0,5,Temp1,"2019-04-08 12:42:44",DRN111
0,6,ain1,"2019-04-08 12:42:44",DRN111
0,7,ain2,"2019-04-08 12:42:44",DRN111
0,8,ain3,"2019-04-08 12:42:44",DRN111
25.13,5,Temp1,"2019-04-08 12:42:44",DRN111
0,6,ain1,"2019-04-08 12:42:44",DRN111
0,7,ain2,"2019-04-08 12:42:44",DRN111
0,8,ain3,"2019-04-08 12:42:44",DRN111
25.13,5,Temp1,"2019-04-08 12:42:40",DRN111
0,6,ain1,"2019-04-08 12:42:40",DRN111
0,7,ain2,"2019-04-08 12:42:40",DRN111
0,8,ain3,"2019-04-08 12:42:40",DRN111
0,5,Temp1,"2019-04-08 12:42:39",DRN111
0,6,ain1,"2019-04-08 12:42:39",DRN111
0,7,ain2,"2019-04-08 12:42:39",DRN111
0,8,ain3,"2019-04-08 12:42:39",DRN111
25.13,5,Temp1,"2019-04-08 12:42:36",DRN111
0,6,ain1,"2019-04-08 12:42:36",DRN111
0,7,ain2,"2019-04-08 12:42:36",DRN111
0,8,ain3,"2019-04-08 12:42:36",DRN111
0,5,Temp1,"2019-04-08 12:42:35",DRN111
0,6,ain1,"2019-04-08 12:42:35",DRN111
0,7,ain2,"2019-04-08 12:42:35",DRN111
0,8,ain3,"2019-04-08 12:42:35",DRN111
25.13,5,Temp1,"2019-04-08 12:42:32",DRN111
0,6,ain1,"2019-04-08 12:42:32",DRN111
0,7,ain2,"2019-04-08 12:42:32",DRN111
0,8,ain3,"2019-04-08 12:42:32",DRN111
0,5,Temp1,"2019-04-08 12:42:30",DRN111
0,6,ain1,"2019-04-08 12:42:30",DRN111
0,7,ain2,"2019-04-08 12:42:30",DRN111
0,8,ain3,"2019-04-08 12:42:30",DRN111
25.13,5,Temp1,"2019-04-08 12:42:26",DRN111
0,6,ain1,"2019-04-08 12:42:26",DRN111
0,7,ain2,"2019-04-08 12:42:26",DRN111
0,8,ain3,"2019-04-08 12:42:26",DRN111
0,5,Temp1,"2019-04-08 12:42:25",DRN111
0,6,ain1,"2019-04-08 12:42:25",DRN111
0,7,ain2,"2019-04-08 12:42:25",DRN111
0,8,ain3,"2019-04-08 12:42:25",DRN111
25.13,5,Temp1,"2019-04-08 12:42:21",DRN111
0,6,ain1,"2019-04-08 12:42:21",DRN111
0,7,ain2,"2019-04-08 12:42:21",DRN111
0,8,ain3,"2019-04-08 12:42:21",DRN111
0,5,Temp1,"2019-04-08 12:42:20",DRN111
0,6,ain1,"2019-04-08 12:42:20",DRN111
0,7,ain2,"2019-04-08 12:42:20",DRN111
0,8,ain3,"2019-04-08 12:42:20",DRN111
25.19,5,Temp1,"2019-04-08 12:42:14",DRN111
0,6,ain1,"2019-04-08 12:42:14",DRN111
0,7,ain2,"2019-04-08 12:42:14",DRN111
0,8,ain3,"2019-04-08 12:42:14",DRN111
0,5,Temp1,"2019-04-08 12:42:13",DRN111
0,6,ain1,"2019-04-08 12:42:13",DRN111
0,7,ain2,"2019-04-08 12:42:13",DRN111
0,8,ain3,"2019-04-08 12:42:13",DRN111
25.13,5,Temp1,"2019-04-08 12:42:09",DRN111
0,6,ain1,"2019-04-08 12:42:09",DRN111
0,7,ain2,"2019-04-08 12:42:09",DRN111
0,8,ain3,"2019-04-08 12:42:09",DRN111
0,5,Temp1,"2019-04-08 12:42:08",DRN111
0,6,ain1,"2019-04-08 12:42:08",DRN111
0,7,ain2,"2019-04-08 12:42:08",DRN111
0,8,ain3,"2019-04-08 12:42:08",DRN111
25.13,5,Temp1,"2019-04-08 12:42:05",DRN111
0,6,ain1,"2019-04-08 12:42:05",DRN111
0,7,ain2,"2019-04-08 12:42:05",DRN111
0,8,ain3,"2019-04-08 12:42:05",DRN111
0,5,Temp1,"2019-04-08 12:42:04",DRN111
0,6,ain1,"2019-04-08 12:42:04",DRN111
0,7,ain2,"2019-04-08 12:42:04",DRN111
0,8,ain3,"2019-04-08 12:42:04",DRN111
25.13,5,Temp1,"2019-04-08 12:42:01",DRN111
0,6,ain1,"2019-04-08 12:42:01",DRN111
0,7,ain2,"2019-04-08 12:42:01",DRN111
0,8,ain3,"2019-04-08 12:42:01",DRN111
0,5,Temp1,"2019-04-08 12:42:00",DRN111
0,6,ain1,"2019-04-08 12:42:00",DRN111
0,7,ain2,"2019-04-08 12:42:00",DRN111
0,8,ain3,"2019-04-08 12:42:00",DRN111
25.13,5,Temp1,"2019-04-08 12:41:57",DRN111
0,6,ain1,"2019-04-08 12:41:57",DRN111
0,7,ain2,"2019-04-08 12:41:57",DRN111
0,8,ain3,"2019-04-08 12:41:57",DRN111
0,5,Temp1,"2019-04-08 12:41:56",DRN111
0,6,ain1,"2019-04-08 12:41:56",DRN111
0,7,ain2,"2019-04-08 12:41:56",DRN111
0,8,ain3,"2019-04-08 12:41:56",DRN111
25.13,5,Temp1,"2019-04-08 12:41:52",DRN111
0,6,ain1,"2019-04-08 12:41:52",DRN111
0,7,ain2,"2019-04-08 12:41:52",DRN111
0,8,ain3,"2019-04-08 12:41:52",DRN111
0,5,Temp1,"2019-04-08 12:41:51",DRN111
0,6,ain1,"2019-04-08 12:41:51",DRN111
0,7,ain2,"2019-04-08 12:41:51",DRN111
0,8,ain3,"2019-04-08 12:41:51",DRN111
25.13,5,Temp1,"2019-04-08 12:41:48",DRN111
0,6,ain1,"2019-04-08 12:41:48",DRN111
0,7,ain2,"2019-04-08 12:41:48",DRN111
0,8,ain3,"2019-04-08 12:41:48",DRN111
0,5,Temp1,"2019-04-08 12:41:47",DRN111
0,6,ain1,"2019-04-08 12:41:47",DRN111
0,7,ain2,"2019-04-08 12:41:47",DRN111
0,8,ain3,"2019-04-08 12:41:47",DRN111
25.13,5,Temp1,"2019-04-08 12:41:44",DRN111
0,6,ain1,"2019-04-08 12:41:44",DRN111
0,7,ain2,"2019-04-08 12:41:44",DRN111
0,8,ain3,"2019-04-08 12:41:44",DRN111
0,5,Temp1,"2019-04-08 12:41:43",DRN111
0,6,ain1,"2019-04-08 12:41:43",DRN111
0,7,ain2,"2019-04-08 12:41:43",DRN111
0,8,ain3,"2019-04-08 12:41:43",DRN111
25.13,5,Temp1,"2019-04-08 12:41:39",DRN111
0,6,ain1,"2019-04-08 12:41:39",DRN111
0,7,ain2,"2019-04-08 12:41:39",DRN111
0,8,ain3,"2019-04-08 12:41:39",DRN111
0,5,Temp1,"2019-04-08 12:41:38",DRN111
0,6,ain1,"2019-04-08 12:41:38",DRN111
0,7,ain2,"2019-04-08 12:41:38",DRN111
0,8,ain3,"2019-04-08 12:41:38",DRN111
25.13,5,Temp1,"2019-04-08 12:41:34",DRN111
0,6,ain1,"2019-04-08 12:41:34",DRN111
0,7,ain2,"2019-04-08 12:41:34",DRN111
0,8,ain3,"2019-04-08 12:41:34",DRN111
0,5,Temp1,"2019-04-08 12:41:33",DRN111
0,6,ain1,"2019-04-08 12:41:33",DRN111
0,7,ain2,"2019-04-08 12:41:33",DRN111
0,8,ain3,"2019-04-08 12:41:33",DRN111
0,5,Temp1,"2019-04-08 12:41:30",DRN111
0,6,ain1,"2019-04-08 12:41:30",DRN111
0,7,ain2,"2019-04-08 12:41:30",DRN111
0,8,ain3,"2019-04-08 12:41:30",DRN111
25.13,5,Temp1,"2019-04-08 12:41:30",DRN111
0,6,ain1,"2019-04-08 12:41:30",DRN111
0,7,ain2,"2019-04-08 12:41:30",DRN111
0,8,ain3,"2019-04-08 12:41:30",DRN111
25.13,5,Temp1,"2019-04-08 12:41:26",DRN111
0,6,ain1,"2019-04-08 12:41:26",DRN111
0,7,ain2,"2019-04-08 12:41:26",DRN111
0,8,ain3,"2019-04-08 12:41:26",DRN111
0,5,Temp1,"2019-04-08 12:41:25",DRN111
0,6,ain1,"2019-04-08 12:41:25",DRN111
0,7,ain2,"2019-04-08 12:41:25",DRN111
0,8,ain3,"2019-04-08 12:41:25",DRN111
25.13,5,Temp1,"2019-04-08 12:41:21",DRN111
0,6,ain1,"2019-04-08 12:41:21",DRN111
0,7,ain2,"2019-04-08 12:41:21",DRN111
0,8,ain3,"2019-04-08 12:41:21",DRN111
0,5,Temp1,"2019-04-08 12:41:20",DRN111
0,6,ain1,"2019-04-08 12:41:20",DRN111
0,7,ain2,"2019-04-08 12:41:20",DRN111
0,8,ain3,"2019-04-08 12:41:20",DRN111
25.13,5,Temp1,"2019-04-08 12:41:16",DRN111
0,6,ain1,"2019-04-08 12:41:16",DRN111
0,7,ain2,"2019-04-08 12:41:16",DRN111
0,8,ain3,"2019-04-08 12:41:16",DRN111
0,5,Temp1,"2019-04-08 12:41:15",DRN111
0,6,ain1,"2019-04-08 12:41:15",DRN111
0,7,ain2,"2019-04-08 12:41:15",DRN111
0,8,ain3,"2019-04-08 12:41:15",DRN111
25.13,5,Temp1,"2019-04-08 12:41:12",DRN111
0,6,ain1,"2019-04-08 12:41:12",DRN111
0,7,ain2,"2019-04-08 12:41:12",DRN111
0,8,ain3,"2019-04-08 12:41:12",DRN111
0,5,Temp1,"2019-04-08 12:41:11",DRN111
0,6,ain1,"2019-04-08 12:41:11",DRN111
0,7,ain2,"2019-04-08 12:41:11",DRN111
0,8,ain3,"2019-04-08 12:41:11",DRN111
25.13,5,Temp1,"2019-04-08 12:41:08",DRN111
0,6,ain1,"2019-04-08 12:41:08",DRN111
0,7,ain2,"2019-04-08 12:41:08",DRN111
0,8,ain3,"2019-04-08 12:41:08",DRN111
0,5,Temp1,"2019-04-08 12:41:07",DRN111
0,6,ain1,"2019-04-08 12:41:07",DRN111
0,7,ain2,"2019-04-08 12:41:07",DRN111
0,8,ain3,"2019-04-08 12:41:07",DRN111
25.13,5,Temp1,"2019-04-08 12:41:03",DRN111
0,6,ain1,"2019-04-08 12:41:03",DRN111
0,7,ain2,"2019-04-08 12:41:03",DRN111
0,8,ain3,"2019-04-08 12:41:03",DRN111
0,5,Temp1,"2019-04-08 12:41:02",DRN111
0,6,ain1,"2019-04-08 12:41:02",DRN111
0,7,ain2,"2019-04-08 12:41:02",DRN111
0,8,ain3,"2019-04-08 12:41:02",DRN111
25.13,5,Temp1,"2019-04-08 12:40:58",DRN111
0,6,ain1,"2019-04-08 12:40:58",DRN111
0,7,ain2,"2019-04-08 12:40:58",DRN111
0,8,ain3,"2019-04-08 12:40:58",DRN111
0,5,Temp1,"2019-04-08 12:40:57",DRN111
0,6,ain1,"2019-04-08 12:40:57",DRN111
0,7,ain2,"2019-04-08 12:40:57",DRN111
0,8,ain3,"2019-04-08 12:40:57",DRN111
25.13,5,Temp1,"2019-04-08 12:40:54",DRN111
0,6,ain1,"2019-04-08 12:40:54",DRN111
0,7,ain2,"2019-04-08 12:40:54",DRN111
0,8,ain3,"2019-04-08 12:40:54",DRN111
0,8,ain3,"2019-04-08 12:40:53",DRN111
0,5,Temp1,"2019-04-08 12:40:53",DRN111
0,6,ain1,"2019-04-08 12:40:53",DRN111
0,7,ain2,"2019-04-08 12:40:53",DRN111
25.13,5,Temp1,"2019-04-08 12:40:49",DRN111
0,6,ain1,"2019-04-08 12:40:49",DRN111
0,7,ain2,"2019-04-08 12:40:49",DRN111
0,8,ain3,"2019-04-08 12:40:49",DRN111
0,5,Temp1,"2019-04-08 12:40:48",DRN111
0,6,ain1,"2019-04-08 12:40:48",DRN111
0,7,ain2,"2019-04-08 12:40:48",DRN111
0,8,ain3,"2019-04-08 12:40:48",DRN111
25.13,5,Temp1,"2019-04-08 12:40:45",DRN111
0,6,ain1,"2019-04-08 12:40:45",DRN111
0,7,ain2,"2019-04-08 12:40:45",DRN111
0,8,ain3,"2019-04-08 12:40:45",DRN111
0,5,Temp1,"2019-04-08 12:40:44",DRN111
0,6,ain1,"2019-04-08 12:40:44",DRN111
0,7,ain2,"2019-04-08 12:40:44",DRN111
0,8,ain3,"2019-04-08 12:40:44",DRN111
25.13,5,Temp1,"2019-04-08 12:40:40",DRN111
0,6,ain1,"2019-04-08 12:40:40",DRN111
0,7,ain2,"2019-04-08 12:40:40",DRN111
0,8,ain3,"2019-04-08 12:40:40",DRN111
0,5,Temp1,"2019-04-08 12:40:39",DRN111
0,6,ain1,"2019-04-08 12:40:39",DRN111
0,7,ain2,"2019-04-08 12:40:39",DRN111
0,8,ain3,"2019-04-08 12:40:39",DRN111
25.13,5,Temp1,"2019-04-08 12:40:36",DRN111
0,6,ain1,"2019-04-08 12:40:36",DRN111
0,7,ain2,"2019-04-08 12:40:36",DRN111
0,8,ain3,"2019-04-08 12:40:36",DRN111
0,5,Temp1,"2019-04-08 12:40:35",DRN111
0,6,ain1,"2019-04-08 12:40:35",DRN111
0,7,ain2,"2019-04-08 12:40:35",DRN111
0,8,ain3,"2019-04-08 12:40:35",DRN111
25.13,5,Temp1,"2019-04-08 12:40:31",DRN111
0,6,ain1,"2019-04-08 12:40:31",DRN111
0,7,ain2,"2019-04-08 12:40:31",DRN111
0,8,ain3,"2019-04-08 12:40:31",DRN111
0,5,Temp1,"2019-04-08 12:40:30",DRN111
0,6,ain1,"2019-04-08 12:40:30",DRN111
0,7,ain2,"2019-04-08 12:40:30",DRN111
0,8,ain3,"2019-04-08 12:40:30",DRN111
25.13,5,Temp1,"2019-04-08 12:40:27",DRN111
0,6,ain1,"2019-04-08 12:40:27",DRN111
0,7,ain2,"2019-04-08 12:40:27",DRN111
0,8,ain3,"2019-04-08 12:40:27",DRN111
0,5,Temp1,"2019-04-08 12:40:26",DRN111
0,6,ain1,"2019-04-08 12:40:26",DRN111
0,7,ain2,"2019-04-08 12:40:26",DRN111
0,8,ain3,"2019-04-08 12:40:26",DRN111
25.13,5,Temp1,"2019-04-08 12:40:22",DRN111
0,6,ain1,"2019-04-08 12:40:22",DRN111
0,7,ain2,"2019-04-08 12:40:22",DRN111
0,8,ain3,"2019-04-08 12:40:22",DRN111
0,5,Temp1,"2019-04-08 12:40:21",DRN111
0,6,ain1,"2019-04-08 12:40:21",DRN111
0,7,ain2,"2019-04-08 12:40:21",DRN111
0,8,ain3,"2019-04-08 12:40:21",DRN111
25.13,5,Temp1,"2019-04-08 12:40:18",DRN111
0,6,ain1,"2019-04-08 12:40:18",DRN111
0,7,ain2,"2019-04-08 12:40:18",DRN111
0,8,ain3,"2019-04-08 12:40:18",DRN111
0,5,Temp1,"2019-04-08 12:40:17",DRN111
0,6,ain1,"2019-04-08 12:40:17",DRN111
0,7,ain2,"2019-04-08 12:40:17",DRN111
0,8,ain3,"2019-04-08 12:40:17",DRN111
25.13,5,Temp1,"2019-04-08 12:40:13",DRN111
0,6,ain1,"2019-04-08 12:40:13",DRN111
0,7,ain2,"2019-04-08 12:40:13",DRN111
0,8,ain3,"2019-04-08 12:40:13",DRN111
0,5,Temp1,"2019-04-08 12:40:12",DRN111
0,6,ain1,"2019-04-08 12:40:12",DRN111
0,7,ain2,"2019-04-08 12:40:12",DRN111
0,8,ain3,"2019-04-08 12:40:12",DRN111
25.13,5,Temp1,"2019-04-08 12:40:09",DRN111
0,6,ain1,"2019-04-08 12:40:09",DRN111
0,7,ain2,"2019-04-08 12:40:09",DRN111
0,8,ain3,"2019-04-08 12:40:09",DRN111
0,5,Temp1,"2019-04-08 12:40:08",DRN111
0,6,ain1,"2019-04-08 12:40:08",DRN111
0,7,ain2,"2019-04-08 12:40:08",DRN111
0,8,ain3,"2019-04-08 12:40:08",DRN111
25.13,5,Temp1,"2019-04-08 12:40:04",DRN111
0,6,ain1,"2019-04-08 12:40:04",DRN111
0,7,ain2,"2019-04-08 12:40:04",DRN111
0,8,ain3,"2019-04-08 12:40:04",DRN111
0,5,Temp1,"2019-04-08 12:40:03",DRN111
0,6,ain1,"2019-04-08 12:40:03",DRN111
0,7,ain2,"2019-04-08 12:40:03",DRN111
0,8,ain3,"2019-04-08 12:40:03",DRN111
25.13,5,Temp1,"2019-04-08 12:40:00",DRN111
0,6,ain1,"2019-04-08 12:40:00",DRN111
0,7,ain2,"2019-04-08 12:40:00",DRN111
0,8,ain3,"2019-04-08 12:40:00",DRN111
0,5,Temp1,"2019-04-08 12:39:59",DRN111
0,6,ain1,"2019-04-08 12:39:59",DRN111
0,7,ain2,"2019-04-08 12:39:59",DRN111
0,8,ain3,"2019-04-08 12:39:59",DRN111
25.13,5,Temp1,"2019-04-08 12:39:55",DRN111
0,6,ain1,"2019-04-08 12:39:55",DRN111
0,7,ain2,"2019-04-08 12:39:55",DRN111
0,8,ain3,"2019-04-08 12:39:55",DRN111
0,5,Temp1,"2019-04-08 12:39:54",DRN111
0,6,ain1,"2019-04-08 12:39:54",DRN111
0,7,ain2,"2019-04-08 12:39:54",DRN111
0,8,ain3,"2019-04-08 12:39:54",DRN111
25.13,5,Temp1,"2019-04-08 12:39:51",DRN111
0,6,ain1,"2019-04-08 12:39:51",DRN111
0,7,ain2,"2019-04-08 12:39:51",DRN111
0,8,ain3,"2019-04-08 12:39:51",DRN111
0,5,Temp1,"2019-04-08 12:39:50",DRN111
0,6,ain1,"2019-04-08 12:39:50",DRN111
0,7,ain2,"2019-04-08 12:39:50",DRN111
0,8,ain3,"2019-04-08 12:39:50",DRN111
25.13,5,Temp1,"2019-04-08 12:39:46",DRN111
0,6,ain1,"2019-04-08 12:39:46",DRN111
0,7,ain2,"2019-04-08 12:39:46",DRN111
0,8,ain3,"2019-04-08 12:39:46",DRN111
0,5,Temp1,"2019-04-08 12:39:45",DRN111
0,6,ain1,"2019-04-08 12:39:45",DRN111
0,7,ain2,"2019-04-08 12:39:45",DRN111
0,8,ain3,"2019-04-08 12:39:45",DRN111
25.13,5,Temp1,"2019-04-08 12:39:42",DRN111
0,6,ain1,"2019-04-08 12:39:42",DRN111
0,7,ain2,"2019-04-08 12:39:42",DRN111
0,8,ain3,"2019-04-08 12:39:42",DRN111
0,5,Temp1,"2019-04-08 12:39:41",DRN111
0,6,ain1,"2019-04-08 12:39:41",DRN111
0,7,ain2,"2019-04-08 12:39:41",DRN111
0,8,ain3,"2019-04-08 12:39:41",DRN111
25.13,5,Temp1,"2019-04-08 12:39:37",DRN111
0,6,ain1,"2019-04-08 12:39:37",DRN111
0,7,ain2,"2019-04-08 12:39:37",DRN111
0,8,ain3,"2019-04-08 12:39:37",DRN111
0,5,Temp1,"2019-04-08 12:39:36",DRN111
0,6,ain1,"2019-04-08 12:39:36",DRN111
0,7,ain2,"2019-04-08 12:39:36",DRN111
0,8,ain3,"2019-04-08 12:39:36",DRN111
25.13,5,Temp1,"2019-04-08 12:39:33",DRN111
0,6,ain1,"2019-04-08 12:39:33",DRN111
0,7,ain2,"2019-04-08 12:39:33",DRN111
0,8,ain3,"2019-04-08 12:39:33",DRN111
0,5,Temp1,"2019-04-08 12:39:32",DRN111
0,6,ain1,"2019-04-08 12:39:32",DRN111
0,7,ain2,"2019-04-08 12:39:32",DRN111
0,8,ain3,"2019-04-08 12:39:32",DRN111
25.13,5,Temp1,"2019-04-08 12:39:28",DRN111
0,6,ain1,"2019-04-08 12:39:28",DRN111
0,7,ain2,"2019-04-08 12:39:28",DRN111
0,8,ain3,"2019-04-08 12:39:28",DRN111
0,5,Temp1,"2019-04-08 12:39:27",DRN111
0,6,ain1,"2019-04-08 12:39:27",DRN111
0,7,ain2,"2019-04-08 12:39:27",DRN111
0,8,ain3,"2019-04-08 12:39:27",DRN111
25.13,5,Temp1,"2019-04-08 12:39:24",DRN111
0,6,ain1,"2019-04-08 12:39:24",DRN111
0,7,ain2,"2019-04-08 12:39:24",DRN111
0,8,ain3,"2019-04-08 12:39:24",DRN111
0,5,Temp1,"2019-04-08 12:39:22",DRN111
0,6,ain1,"2019-04-08 12:39:22",DRN111
0,7,ain2,"2019-04-08 12:39:22",DRN111
0,8,ain3,"2019-04-08 12:39:22",DRN111
25.13,5,Temp1,"2019-04-08 12:39:19",DRN111
0,6,ain1,"2019-04-08 12:39:19",DRN111
0,7,ain2,"2019-04-08 12:39:19",DRN111
0,8,ain3,"2019-04-08 12:39:19",DRN111
0,5,Temp1,"2019-04-08 12:39:18",DRN111
0,6,ain1,"2019-04-08 12:39:18",DRN111
0,7,ain2,"2019-04-08 12:39:18",DRN111
0,8,ain3,"2019-04-08 12:39:18",DRN111
25.06,5,Temp1,"2019-04-08 12:39:15",DRN111
0,6,ain1,"2019-04-08 12:39:15",DRN111
0,7,ain2,"2019-04-08 12:39:15",DRN111
0,8,ain3,"2019-04-08 12:39:15",DRN111
0,5,Temp1,"2019-04-08 12:39:14",DRN111
0,6,ain1,"2019-04-08 12:39:14",DRN111
0,7,ain2,"2019-04-08 12:39:14",DRN111
0,8,ain3,"2019-04-08 12:39:14",DRN111
25.06,5,Temp1,"2019-04-08 12:39:10",DRN111
0,6,ain1,"2019-04-08 12:39:10",DRN111
0,7,ain2,"2019-04-08 12:39:10",DRN111
0,8,ain3,"2019-04-08 12:39:10",DRN111
0,5,Temp1,"2019-04-08 12:39:09",DRN111
0,6,ain1,"2019-04-08 12:39:09",DRN111
0,7,ain2,"2019-04-08 12:39:09",DRN111
0,8,ain3,"2019-04-08 12:39:09",DRN111
25.06,5,Temp1,"2019-04-08 12:39:05",DRN111
0,6,ain1,"2019-04-08 12:39:05",DRN111
0,7,ain2,"2019-04-08 12:39:05",DRN111
0,8,ain3,"2019-04-08 12:39:05",DRN111
0,5,Temp1,"2019-04-08 12:39:04",DRN111
0,6,ain1,"2019-04-08 12:39:04",DRN111
0,7,ain2,"2019-04-08 12:39:04",DRN111
0,8,ain3,"2019-04-08 12:39:04",DRN111
25.06,5,Temp1,"2019-04-08 12:39:01",DRN111
0,6,ain1,"2019-04-08 12:39:01",DRN111
0,7,ain2,"2019-04-08 12:39:01",DRN111
